JobID,Network Id,Existing 035a,Incoming 035a,Action
CEF_1012688_1748084545832::bib::2877788,992267353905151,29910649,29910649,match
CEF_1012688_1748084545832::bib::2879586,991554936205151,37982046,37982046,match
CEF_1012688_1748084545832::bib::288102,991804222405151,170972281,170972281,match
CEF_1012688_1748084545832::bib::2882097,992850190705151,845040655,845040655,match
CEF_1012688_1748084545832::bib::2883211,992852672005151,1291151,1291151,match
CEF_1012688_1748084545832::bib::2884103,991966067305151,373676,373676,match
CEF_1012688_1748084545832::bib::2885408,992870780705151,29173662,29173662,match
CEF_1012688_1748084545832::bib::2887379,992866507705151,832502788,832502788,match
CEF_1012688_1748084545832::bib::2888136,991650543105151,29359191,29359191,match
CEF_1012688_1748084545832::bib::2889191,992859049105151,1043961888,462225112,match
CEF_1012688_1748084545832::bib::2891674,992881180805151,1044444274,1056475909,match
CEF_1012688_1748084545832::bib::2892494,991448073205151,3893730,3893730,match
CEF_1012688_1748084545832::bib::289355,991460979505151,15700810,15700810,match
CEF_1012688_1748084545832::bib::2895990,994509820205151,37220763,37220763,match
CEF_1012688_1748084545832::bib::2899115,992852674305151,829999571,829999571,match
CEF_1012688_1748084545832::bib::2900440,991809472005151,4792511,4792511,match
CEF_1012688_1748084545832::bib::2901402,992243668305151,2945356,2945356,match
CEF_1012688_1748084545832::bib::2903234,992850037405151,806947371,806947371,match
CEF_1012688_1748084545832::bib::290399,992547254405151,872534478,872534478,match
CEF_1012688_1748084545832::bib::2904145,992850040705151,7290997,7290997,match
CEF_1012688_1748084545832::bib::2905599,991844831805151,29312914,29312914,match
CEF_1012688_1748084545832::bib::2907001,991808613805151,820110925,820110925,match
CEF_1012688_1748084545832::bib::2912666,994509826405151,55681524,55681524,match
CEF_1012688_1748084545832::bib::2914129,993337875905151,2468569,2468569,match
CEF_1012688_1748084545832::bib::2915427,992867930505151,13451381,13451381,match
CEF_1012688_1748084545832::bib::2916427,992877119605151,179805823,179805823,match
CEF_1012688_1748084545832::bib::2928922,993593364905151,1645027,1645027,match
CEF_1012688_1748084545832::bib::2930901,991506198905151,1764676,1764676,match
CEF_1012688_1748084545832::bib::294971,993430315605151,1091584961,1091584961,match
CEF_1012688_1748084545832::bib::296637,992387932505151,21453583,21453583,match
CEF_1012688_1748084545832::bib::297813,992451795405151,68904379,68904379,match
CEF_1012688_1748084545832::bib::299331,992196189205151,17370394,17370394,match
CEF_1012688_1748084545832::bib::303405,992547610605151,36969518,36969518,match
CEF_1012688_1748084545832::bib::306042,993448215905151,1180969509,1180969509,match
CEF_1012688_1748084545832::bib::313999,993439123905151,1184240347,1184240347,match
CEF_1012688_1748084545832::bib::319220,994440632905151,1223518206,1223518206,match
CEF_1012688_1748084545832::bib::321263,992512284305151,1224113464,1224113464,match
CEF_1012688_1748084545832::bib::323116,992535654705151,1057259819,1593794,match
CEF_1012688_1748084545832::bib::32693,994538421105151,27831291,27831291,match
CEF_1012688_1748084545832::bib::327071,993325305205151,1158613688,1158613688,match
CEF_1012688_1748084545832::bib::328698,992502800605151,628309,628309,match
CEF_1012688_1748084545832::bib::331418,991897092005151,851572779,851572779,match
CEF_1012688_1748084545832::bib::332481,992968933605151,29255832,29255832,match
CEF_1012688_1748084545832::bib::336222,993300720005151,1102183273,1102183273,match
CEF_1012688_1748084545832::bib::336992,992401241105151,1086780325,1114068841,match
CEF_1012688_1748084545832::bib::338039,992247410605151,3115386,3115386,match
CEF_1012688_1748084545832::bib::339012,991436054705151,574738,574738,match
CEF_1012688_1748084545832::bib::340575,992422379505151,932911077,932911077,match
CEF_1012688_1748084545832::bib::341618,992380621905151,3976826,3976826,match
CEF_1012688_1748084545832::bib::345376,993193812305151,1051448666,1051448666,match
CEF_1012688_1748084545832::bib::348828,993554894805151,933432489,933432489,match
CEF_1012688_1748084545832::bib::352381,993181514705151,234153999,234153999,match
CEF_1012688_1748084545832::bib::353613,991857460005151,1086681841,27383477,match
CEF_1012688_1748084545832::bib::358826,992186442105151,906216595,906216595,match
CEF_1012688_1748084545832::bib::362473,993180819505151,975365828,975365828,match
CEF_1012688_1748084545832::bib::365635,993176296405151,1111686717,1111686717,match
CEF_1012688_1748084545832::bib::367097,991918237605151,26257185,26257185,match
CEF_1012688_1748084545832::bib::368159,992035582005151,31173878,31173878,match
CEF_1012688_1748084545832::bib::369407,992065401905151,26054583,26054583,match
CEF_1012688_1748084545832::bib::371063,992436539605151,26255964,26255964,match
CEF_1012688_1748084545832::bib::371832,991964024205151,60024753,60024753,match
CEF_1012688_1748084545832::bib::373049,992849961805151,123236970,123236970,match
CEF_1012688_1748084545832::bib::374496,991734745605151,25548721,25548721,match
CEF_1012688_1748084545832::bib::376079,992861946805151,27815663,27815663,match
CEF_1012688_1748084545832::bib::376881,992491773405151,28164143,28164143,match
CEF_1012688_1748084545832::bib::378307,991714412005151,26853618,26853618,match
CEF_1012688_1748084545832::bib::379269,992852426405151,28559209,28559209,match
CEF_1012688_1748084545832::bib::380190,992862059605151,25713193,25713193,match
CEF_1012688_1748084545832::bib::38159,994538421005151,27760315,27760315,match
CEF_1012688_1748084545832::bib::382172,992223625105151,25788846,25788846,match
CEF_1012688_1748084545832::bib::383187,992865144505151,26933442,26933442,match
CEF_1012688_1748084545832::bib::389376,994509776005151,27307087,27307087,match
CEF_1012688_1748084545832::bib::390412,991568905305151,17496492,17496492,match
CEF_1012688_1748084545832::bib::391775,992203306905151,24669252,24669252,match
CEF_1012688_1748084545832::bib::394404,994509776105151,26958028,1340653581,match
CEF_1012688_1748084545832::bib::395599,992545674005151,25025694,25025694,match
CEF_1012688_1748084545832::bib::396567,991789806005151,28291441,28291441,match
CEF_1012688_1748084545832::bib::397596,991580414505151,24066212,24066212,match
CEF_1012688_1748084545832::bib::399176,992885300605151,22467365,22467365,match
CEF_1012688_1748084545832::bib::400364,991698317905151,59099652,59099652,match
CEF_1012688_1748084545832::bib::401377,992443731805151,21524791,21524791,match
CEF_1012688_1748084545832::bib::402689,991581056705151,21671620,21671620,match
CEF_1012688_1748084545832::bib::403548,992272359905151,20417887,20417887,match
CEF_1012688_1748084545832::bib::406373,992506379205151,23145053,23145053,match
CEF_1012688_1748084545832::bib::407806,991946148105151,1237950231,1237950231,match
CEF_1012688_1748084545832::bib::40792,994538420905151,27970013,27970013,match
CEF_1012688_1748084545832::bib::409771,992071410505151,21596331,21596331,match
CEF_1012688_1748084545832::bib::410821,991418912205151,25069826,25069826,match
CEF_1012688_1748084545832::bib::411971,991587517605151,26228167,26228167,match
CEF_1012688_1748084545832::bib::414493,992869016705151,36410807,1082501144,match
CEF_1012688_1748084545832::bib::417498,992533056705151,4519155,4519155,match
CEF_1012688_1748084545832::bib::419920,992852323705151,317781752,317781752,match
CEF_1012688_1748084545832::bib::422605,992859606605151,2249742,2249742,match
CEF_1012688_1748084545832::bib::424556,992858773005151,456493742,456493742,match
CEF_1012688_1748084545832::bib::425843,992044729805151,1032603563,25204435,match
CEF_1012688_1748084545832::bib::426861,991490024205151,18105841,18105841,match
CEF_1012688_1748084545832::bib::427929,992361390305151,14371004,14371004,match
CEF_1012688_1748084545832::bib::432391,992873275205151,1080290477,1080290477,match
CEF_1012688_1748084545832::bib::433427,992167514505151,14590202,14590202,match
CEF_1012688_1748084545832::bib::434622,991771058205151,26052020,26052020,match
CEF_1012688_1748084545832::bib::435257,991711177905151,6285124,6285124,match
CEF_1012688_1748084545832::bib::43776,994538420805151,27910411,27910411,match
CEF_1012688_1748084545832::bib::438662,994509845005151,855448557,855448557,match
CEF_1012688_1748084545832::bib::439641,992218241805151,23462483,23462483,match
CEF_1012688_1748084545832::bib::445905,994509814205151,21162781,21162781,match
CEF_1012688_1748084545832::bib::447433,991764170405151,28678135,28678135,match
CEF_1012688_1748084545832::bib::448478,992886607205151,21972899,21972899,match
CEF_1012688_1748084545832::bib::449406,992886571405151,12595004,12595004,match
CEF_1012688_1748084545832::bib::450757,992867198005151,24627648,24627648,match
CEF_1012688_1748084545832::bib::451924,992302112505151,22120443,22120443,match
CEF_1012688_1748084545832::bib::452898,991652247205151,26721137,26721137,match
CEF_1012688_1748084545832::bib::454014,991462805205151,47120600,47120600,match
CEF_1012688_1748084545832::bib::455648,992885615105151,17232525,17232525,match
CEF_1012688_1748084545832::bib::456738,992199756705151,18350347,18350347,match
CEF_1012688_1748084545832::bib::459437,992038886905151,31046186,31046186,match
CEF_1012688_1748084545832::bib::461369,992852508505151,30895645,30895645,match
CEF_1012688_1748084545832::bib::46266,994538420705151,28062015,28062015,match
CEF_1012688_1748084545832::bib::462836,992301410205151,29428500,29428500,match
CEF_1012688_1748084545832::bib::464149,991780854805151,30110859,30110859,match
CEF_1012688_1748084545832::bib::465286,991898888805151,29670238,29670238,match
CEF_1012688_1748084545832::bib::467066,992855579005151,30546032,30546032,match
CEF_1012688_1748084545832::bib::468629,992151114705151,30033536,30033536,match
CEF_1012688_1748084545832::bib::469189,991989773105151,33418005,1338732828,match
CEF_1012688_1748084545832::bib::469739,992149262605151,33897718,33897718,match
CEF_1012688_1748084545832::bib::471032,992882017705151,32270284,32270284,match
CEF_1012688_1748084545832::bib::473914,992852504505151,270879611,270879611,match
CEF_1012688_1748084545832::bib::474987,992197520205151,29315783,29315783,match
CEF_1012688_1748084545832::bib::475516,991894021605151,32039292,32039292,match
CEF_1012688_1748084545832::bib::476074,992238169205151,31704016,503629269,match
CEF_1012688_1748084545832::bib::476702,991942389605151,31438526,31438526,match
CEF_1012688_1748084545832::bib::477699,992238221405151,31527548,31527548,match
CEF_1012688_1748084545832::bib::478841,992021556505151,28940385,28940385,match
CEF_1012688_1748084545832::bib::479403,992217417305151,30827864,1156166906,match
CEF_1012688_1748084545832::bib::481440,992883787205151,28669160,28669160,match
CEF_1012688_1748084545832::bib::482515,991469629005151,20827698,20827698,match
CEF_1012688_1748084545832::bib::484563,992865290005151,39914002,39914002,match
CEF_1012688_1748084545832::bib::485118,991446011105151,32093393,32093393,match
CEF_1012688_1748084545832::bib::487113,992854223205151,27648461,27648461,match
CEF_1012688_1748084545832::bib::487679,992085535605151,28145785,1309970637,match
CEF_1012688_1748084545832::bib::488240,992085538805151,28062015,28062015,match
CEF_1012688_1748084545832::bib::488770,992085878005151,27910411,27910411,match
CEF_1012688_1748084545832::bib::489372,992085655005151,27970013,27970013,match
CEF_1012688_1748084545832::bib::491342,991628262405151,25316530,25316530,match
CEF_1012688_1748084545832::bib::491853,992085817005151,27760315,27760315,match
CEF_1012688_1748084545832::bib::492496,992085547605151,27831291,27831291,match
CEF_1012688_1748084545832::bib::49294,994538420405151,28145785,28145785,match
CEF_1012688_1748084545832::bib::494486,991473541005151,784293226,784293226,match
CEF_1012688_1748084545832::bib::495530,991464415705151,27810350,27810350,match
CEF_1012688_1748084545832::bib::496765,992852491805151,43527860,43527860,match
CEF_1012688_1748084545832::bib::498503,992854227105151,612152628,612152628,match
CEF_1012688_1748084545832::bib::4990,994533463705151,1439121970,1439121970,field transfer
CEF_1012688_1748084545832::bib::499685,992450535905151,472680016,472680016,match
CEF_1012688_1748084545832::bib::500751,991736445105151,22110837,22110837,match
CEF_1012688_1748084545832::bib::502385,992876035605151,25034955,25034955,match
CEF_1012688_1748084545832::bib::505519,992864272105151,663112957,663112957,match
CEF_1012688_1748084545832::bib::506707,992875883605151,1044070184,243462145,match
CEF_1012688_1748084545832::bib::507873,992874804605151,1044079524,243462144,match
CEF_1012688_1748084545832::bib::509082,992873601405151,462054815,462054815,match
CEF_1012688_1748084545832::bib::510024,992875882705151,1044057232,1044057232,match
CEF_1012688_1748084545832::bib::510979,991641891005151,35932804,35932804,match
CEF_1012688_1748084545832::bib::511669,991763154305151,20852756,20852756,match
CEF_1012688_1748084545832::bib::513404,992053226305151,22493049,22493049,match
CEF_1012688_1748084545832::bib::51404,994538420305151,32093393,32093393,match
CEF_1012688_1748084545832::bib::514799,992879172205151,816809549,816809549,match
CEF_1012688_1748084545832::bib::516433,991731493805151,20597004,20597004,match
CEF_1012688_1748084545832::bib::517528,992273927705151,8069619,8069619,match
CEF_1012688_1748084545832::bib::518669,992886144305151,17671519,17671519,match
CEF_1012688_1748084545832::bib::520327,992183742405151,8810297,8810297,match
CEF_1012688_1748084545832::bib::524041,994509865705151,49700481,49700481,match
CEF_1012688_1748084545832::bib::525178,991882133505151,19590571,19590571,match
CEF_1012688_1748084545832::bib::527032,992853750905151,815760875,1056490662,match
CEF_1012688_1748084545832::bib::529169,992878716405151,1044317810,1056481088,match
CEF_1012688_1748084545832::bib::530958,992870205705151,1044295858,1056459245,match
CEF_1012688_1748084545832::bib::532074,991424421905151,24846897,24846897,match
CEF_1012688_1748084545832::bib::533283,992034613705151,780334258,780334258,match
CEF_1012688_1748084545832::bib::535336,991606238005151,719427533,719427533,match
CEF_1012688_1748084545832::bib::538073,991623977905151,20631482,20631482,match
CEF_1012688_1748084545832::bib::540272,992862329305151,969698851,969698851,match
CEF_1012688_1748084545832::bib::541425,991741575705151,22183464,22183464,match
CEF_1012688_1748084545832::bib::542458,991671477505151,19627069,19627069,match
CEF_1012688_1748084545832::bib::543928,992016774305151,213708516,21046441,match
CEF_1012688_1748084545832::bib::545849,991569551605151,19629235,19629235,match
CEF_1012688_1748084545832::bib::546920,992878793705151,842546,842546,match
CEF_1012688_1748084545832::bib::548497,992880457905151,35342238,35342238,match
CEF_1012688_1748084545832::bib::549642,992241575805151,18559474,18559474,match
CEF_1012688_1748084545832::bib::550642,991884289405151,7929960,7929960,match
CEF_1012688_1748084545832::bib::551393,992010014005151,8629091,8629091,match
CEF_1012688_1748084545832::bib::552962,992857004305151,4691362,4691362,match
CEF_1012688_1748084545832::bib::554431,992883065005151,777304494,777304494,match
CEF_1012688_1748084545832::bib::556401,992870124405151,19276205,19276205,match
CEF_1012688_1748084545832::bib::55775,994538416005151,49820858,49820858,field transfer
CEF_1012688_1748084545832::bib::560785,993394756305151,778271087,778271087,match
CEF_1012688_1748084545832::bib::562259,992852190705151,1044284862,1044284862,match
CEF_1012688_1748084545832::bib::563772,992103968305151,777304321,777304321,match
CEF_1012688_1748084545832::bib::565501,991930947305151,712115522,712115522,match
CEF_1012688_1748084545832::bib::566766,992855882805151,1017512249,23692243,match
CEF_1012688_1748084545832::bib::568451,991533505705151,707842529,707842529,match
CEF_1012688_1748084545832::bib::568906,991514257805151,49820858,49820858,match
CEF_1012688_1748084545832::bib::570058,992860936805151,401164210,401164210,match
CEF_1012688_1748084545832::bib::570867,991779152805151,15631855,15631855,match
CEF_1012688_1748084545832::bib::571680,991795051205151,20353436,20353436,match
